Transcript	Gene	sw480-1	sw480-2	sw480-3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NM_148970	TNFRSF25	1.935984254	1.837141871	1.686391354	2.612160206	1.941336513	2.34929657	1.01880157	1.356367469	0.89549613
NM_001039664	TNFRSF25	0.864600599	1.828520894	1.704460382	1.64729619	1.250264406	1.841424346	0.850636363	0.904413521	1.125976443
NM_001042663	PLEKHG5	3.297754049	3.403221846	3.310581446	3.991253138	3.959063053	4.300572872	2.186288118	2.43418479	2.460287571
NM_001042664	PLEKHG5	3.360665083	3.446620941	3.352979183	4.080569744	4.040789604	4.397084236	2.258020163	2.46936512	2.523107529
NM_001042665	PLEKHG5	3.341976881	3.407922983	3.344840527	4.01444006	4.022968292	4.336342812	2.215606213	2.455353737	2.493280172
NM_001265592	PLEKHG5	3.27505374	3.369766235	3.287792683	3.963778973	3.931810141	4.270969391	2.171238661	2.406184912	2.443351984
NM_001265593	PLEKHG5	3.343328476	3.388448954	3.325726986	3.991500378	3.989227295	4.311563969	2.202945709	2.452731133	2.479032755
NM_001265594	PLEKHG5	3.221348524	3.344004154	3.301427841	3.860050678	3.84776473	4.282333851	2.20383215	2.427957773	2.333747149
NM_020631	PLEKHG5	3.380836964	3.447550058	3.383733988	4.071349144	4.069746971	4.38676548	2.241369247	2.483904123	2.522271872
NM_198681	PLEKHG5	2.977547407	3.063656569	2.989129305	3.603708982	3.574644566	3.882994413	1.974003196	2.18760705	2.221397638
NM_024654	NOL9	3.548363209	3.187620401	3.228002787	3.786598921	3.678756475	3.878287554	2.733360291	2.858981371	2.781328917
NM_138697	TAS1R1	0	0	0.017036982	0	0	0	0	0	0.016370513
NM_177540	TAS1R1	0	0	0.023422707	0	0	0	0	0	0.022506436
NM_005341	ZBTB48	3.67797327	4.256811142	3.584615946	3.9012537	3.781128407	4.246726036	3.679557085	3.850217104	3.600952864
NM_014851	KLHL21	12.98447227	11.37959957	12.66073322	20.33849335	19.47552109	19.29609871	12.72179604	13.21447468	12.48157692
NM_153812	PHF13	8.306084633	8.672622681	8.109394073	4.414034843	4.60993576	4.850108624	6.0998106	6.256865501	6.68255949
NM_001195753	THAP3	7.714170933	7.816368103	6.743641376	6.967988491	6.644452095	6.207572937	7.589579105	8.062088966	7.570830345
NM_001195752	THAP3	7.820834637	7.820807457	6.823700905	7.101964951	6.729557991	6.256260872	7.620888233	8.058316231	7.584581852
NM_138350	THAP3	14.89640808	12.23211956	13.27404499	16.73477364	15.42374325	16.28062057	13.70296001	14.64001369	14.61120987
NM_018198	DNAJC11	22.97381401	20.52826118	22.19683838	26.65985298	25.75024033	27.26120949	23.46876907	23.45674515	24.05190468
NM_001195563	CAMTA1	29.8964901	27.52082634	28.167696	20.63780594	21.16924858	21.57589149	27.46570587	29.74976921	26.62825203
NM_001242701	CAMTA1	12.89557457	13.95224667	13.24069691	10.32736778	11.66128063	10.81953239	12.11060238	13.40763187	13.46296787
NM_015215	CAMTA1	1.762120247	1.599987507	1.579007745	0.978922963	1.040913343	0.962609768	1.491623163	1.678884387	1.571425676
NR_038934	CAMTA1	15.26832581	16.8253727	15.99938965	12.64613438	12.81552124	13.02789402	15.96946716	16.12254524	15.64722347
NM_004781	VAMP3	49.01065445	47.38159561	46.84092331	48.3676796	51.49744034	48.69174194	49.36150742	43.39134216	47.93442917
NM_016831	PER3	1.830202579	1.767224073	1.65048337	3.139999151	3.218899965	3.193010807	2.344666719	2.024731398	2.013747454
NM_006786	UTS2	0	0	0	0	0.08913368	0	0	0	0
NM_021995	UTS2	0	0	0	0	0.080135956	0	0	0	0
NM_001561	TNFRSF9	0.137036964	0.216609761	0.127130628	0.65793246	0.762983084	0.806909859	0.182408482	0.071954675	0.129792243
NM_001123377	PARK7	223.7861633	229.3752136	229.6544647	249.3138733	264.946167	253.3499451	231.2250977	233.7589417	239.3174133
NM_007262	PARK7	210.4808807	215.5815887	215.8930359	234.612854	249.3257294	238.3805084	217.3192139	219.8750458	224.9213257
NM_018948	ERRFI1	7.210151672	7.344815254	7.791819572	39.83875275	40.51181412	40.9552536	8.506363869	8.785731316	7.896457672
NM_001080397	SLC45A1	0.402411997	0.38046962	0.198327214	0.37593168	0.380887777	0.364248872	0.1385694	0.202052221	0.171511978
NM_001042681	RERE	19.94149208	21.06510544	17.6703434	8.244873047	7.929547787	8.755057335	14.87775993	14.49035454	14.2482748
NM_001042682	RERE	24.04755974	25.56406403	21.30295181	9.684936523	8.940215111	10.02309036	17.47312355	17.29545975	16.95161819
NM_012102	RERE	19.49715805	20.58950806	17.27139091	8.058724403	7.750518322	8.563668251	14.54185677	14.16319847	13.92658424
NM_001201483	ENO1	617.869812	616.678894	662.4181519	722.4994507	747.3491821	779.9434204	733.7220459	754.9174194	735.5704346
NM_001428	ENO1	870.6102295	871.34198	931.87854	1010.287598	1059.984131	1100.499878	1045.557739	1069.483643	1037.712402
NR_038351	ENO1-AS1	1.08317399	0.646807313	1.17444396	0.852123618	0.569576204	0.46138829	0.319703847	0.725153029	0.307772994
NM_001215	CA6	0	0	0	0	0	0	0	0	0
NM_001270500	CA6	0	0	0	0	0	0	0	0	0
NM_001270501	CA6	0	0	0	0	0	0	0	0	0
NM_001270502	CA6	0	0	0	0	0	0	0	0	0
NM_207420	SLC2A7	0	0	0	0	0	0	0	0	0.029730726
NM_003039	SLC2A5	0	0	0.019531732	0.0194856	0	0	0	0	0.018767674
NM_001135585	SLC2A5	0	0	0	0	0	0	0	0	0
NM_024980	GPR157	1.340768337	1.250980377	0.536893964	1.071251631	1.586316705	1.293928027	0.948112845	0.607753277	0.79367888
NR_029610	MIR34A	0	0	0	0	0	0	0	0	0
NM_004285	H6PD	7.93941021	7.690585136	7.162345409	4.284130096	4.481424332	4.148318768	7.701677799	6.765231133	7.745569706
NM_025106	SPSB1	5.409058571	4.365240574	4.017847061	4.023598194	3.960829496	4.093137264	4.818499088	4.184965134	4.44784832
NM_032315	SLC25A33	10.25048828	9.938372612	10.56013012	11.25053978	10.98888397	9.788948059	12.32964325	10.7732296	12.18269825
NM_001010866	TMEM201	5.477638721	4.750096321	5.569898129	5.666174889	5.474637508	5.714625359	4.720084667	5.449629307	4.836718082
NM_001130924	TMEM201	5.831761837	4.78047514	5.043689728	6.413049221	5.697891235	5.8496418	4.479008198	5.079648495	4.78699398
NM_005026	PIK3CD	1.651685119	1.865951419	1.575251698	2.115860224	1.896664619	1.796907425	2.433121204	2.211509228	2.291584492
NR_027045	C1orf200	0	0	0	0	0	0	0	0	0
NM_001009566	CLSTN1	22.11706924	20.75227547	20.19561577	34.73273849	35.58978271	36.443367	17.37492752	18.2929821	17.68710709
NM_014944	CLSTN1	22.23624611	20.87288094	20.31298637	34.93458939	35.78677368	36.64519882	17.47590446	18.38885117	17.78103447
NM_001012329	CTNNBIP1	3.785145998	3.88077116	3.843562603	18.49857903	19.28610802	19.07679367	3.86847806	4.405449867	4.342222214
NM_020248	CTNNBIP1	3.742176294	3.852769136	3.799929619	18.30444145	19.11805916	18.87740517	3.824562073	4.355437756	4.292928219
NM_032368	LZIC	10.67823315	10.55900383	10.8638916	11.04081535	10.61622047	10.09151649	10.33686543	9.232860565	9.3982687
NM_022787	NMNAT1	2.5426085	2.683084488	2.24175334	2.538003445	2.391828537	2.245012283	3.029506445	2.608901501	3.182681561
NM_052960	RBP7	11.7270546	12.84562778	12.94056416	1.885730028	1.551334381	2.042083502	18.14095879	16.37664986	15.50800037
NM_001105562	UBE4B	15.06232738	14.44261265	14.33653641	8.88866806	9.264202118	9.634413719	13.89741135	13.67976475	14.11037159
NM_006048	UBE4B	16.07093239	15.43406582	15.30342579	9.454468727	9.89851284	10.27584457	14.85074425	14.62409592	15.0796814
NM_015074	KIF1B	6.177377224	6.234274864	6.521028996	4.094638824	4.191835403	4.293143749	5.713758469	5.613945007	5.811880112
NM_183416	KIF1B	3.876615047	3.669939518	3.727951288	3.111685514	3.314600468	3.134749413	3.907028198	3.966768742	4.04182291
NM_002631	PGD	83.89951324	85.75845337	81.96160126	68.99022675	69.03557587	71.41716766	90.51915741	89.77346802	89.71590424
NM_001270517	APITD1-CORT	7.23351717	7.038352966	7.480157375	6.795629025	7.607345104	7.874904633	7.21200037	6.485660076	6.667592049
NM_198544	APITD1-CORT	5.09100008	4.993836403	5.306974411	4.682157993	5.084471703	5.304391384	4.900671482	4.004926682	4.752475262
NM_199006	APITD1-CORT	3.665661335	3.571389198	3.72731638	3.187296391	3.530462742	3.862468719	3.530531645	3.056802034	3.72769165
NM_199294	APITD1	11.93164444	11.95214653	11.33952999	11.15987206	12.18040752	12.83015823	10.97418404	11.10151196	10.63826561
NM_001243768	APITD1-CORT	4.995131493	5.214679718	5.750011921	5.427281857	5.730850697	5.914477348	4.845721245	5.066807747	4.466380596
NR_036462	APITD1	12.55846024	12.633008	12.17912006	12.18355179	13.27848816	13.80489254	11.49206161	12.35513496	11.12714481
NR_037187	APITD1-CORT	4.583857536	4.704576492	5.29485178	5.106267452	5.34802103	5.529648304	4.439357281	4.555186749	4.070178032
NM_001302	CORT	0.549418271	0.507742882	1.005749345	0.810417354	0.742901385	0.919403374	0.849427164	0.788184285	0.557541668
NM_004401	DFFA	16.14269447	14.55591488	14.34625912	15.92076778	15.55597019	16.60975075	16.02190018	17.08604813	16.23223114
NM_213566	DFFA	11.40464497	10.25919437	10.27310467	11.6349535	11.15550137	11.82639027	11.58465576	12.12143326	11.70523167
NM_004565	PEX14	9.882640839	9.31131649	9.048973083	8.879606247	9.364589691	8.574132919	8.43978405	9.543581963	8.481175423
NM_001079843	CASZ1	3.016691923	2.833171606	2.67438221	1.832429886	1.563955069	1.480193257	2.01845789	2.322998285	2.322560072
NM_017766	CASZ1	3.40714097	2.816725731	2.821908236	2.515521526	2.152222872	2.074947596	2.313278437	2.793533087	2.639348745
NM_001170754	C1orf127	0.104982749	0.121896207	0.137974262	0.034412093	0.018401375	0.055898003	0.275432438	0.234276175	0.265153706
NM_007375	TARDBP	54.3697319	55.79803467	56.70842743	51.44876099	55.21574402	56.37334824	59.16085815	59.00318909	59.64393234
NM_006610	MASP2	0.295170426	0.254595309	0.252154261	0.193506703	0.144864917	0.377191991	0.251682699	0.241520762	0.223652557
NM_139208	MASP2	0.065996669	0	0	0	0	0	0.064930752	0.073638037	0
NM_003132	SRM	64.40010071	53.25363159	62.24427032	84.78663635	81.13825226	83.93624878	73.88884735	77.82701874	72.56915283
NM_001001998	EXOSC10	26.34910583	26.68600655	28.39798546	25.53843689	25.73794556	25.65825272	25.99126816	27.07634163	27.56419563
NM_002685	EXOSC10	26.52428055	26.89064217	28.53267097	25.77003288	25.4960804	25.60941315	26.04369354	27.14882278	27.66772461
NM_004958	MTOR	10.55335426	10.86675835	11.13369179	9.991209984	10.05642414	10.87858295	10.61714745	10.24930096	10.57753754
NR_046600	MTOR-AS1	0	0	0	0	0	0	0	0	0.06480962
NM_021146	ANGPTL7	0	0.021483175	0	0	0.022701608	0	0	0	0.020444855
NM_013319	UBIAD1	5.817243099	5.736889362	5.83826685	7.592621803	7.007750988	7.236623764	5.853363037	5.295892715	5.371961117
NM_020780	PTCHD2	0.157511026	0.129096821	0.100460678	0.045556091	0.009744188	0	0.091157086	0.082705088	0.052653145
NM_012168	FBXO2	6.929534435	5.915301323	6.136244297	13.15760899	12.85707855	12.77870655	4.26793766	4.148805618	4.402140617
NM_183412	FBXO44	4.001098156	4.801379681	3.927622318	4.452665329	3.878864288	4.260765076	3.790680885	3.894834518	3.118990183
NM_001014765	FBXO44	3.710523367	4.416927814	3.600063086	4.235465527	3.596221924	3.951332092	3.564697981	3.63683176	2.907960415
NM_033182	FBXO44	4.047646523	4.909050941	3.957428694	4.560437202	3.946614504	4.327784538	3.837169647	3.967761517	3.150740862
NM_183413	FBXO44	4.124195576	4.990169525	4.082056046	4.610915661	4.03138113	4.410074711	3.939729929	4.047978878	3.241628647
NM_018438	FBXO6	1.434628606	1.427791953	1.383361101	1.257418752	0.983980596	0.929925263	1.718296409	1.496340036	1.270167947
NM_001127325	MAD2L2	58.66760254	56.96901703	61.25904465	43.95944977	46.9251709	45.63939667	59.6591835	62.46577072	62.0401268
NM_006341	MAD2L2	63.50613785	61.91451263	66.34230042	48.31251907	51.03321457	48.87025833	63.83963394	67.19816589	67.46802521
NM_198545	DRAXIN	0.790173292	0.786407828	0.913155317	0.455499232	0.429832458	0.522282183	0.857832968	0.942467213	0.851626754
NM_001040194	AGTRAP	27.73018837	26.06711578	25.81718636	24.52972221	19.41304016	23.59731293	22.7011776	21.89521217	21.93275642
NM_001040195	AGTRAP	28.11985016	26.74867058	26.11193275	24.27985382	19.61020088	24.05626106	23.02662086	22.38387299	22.08610535
NM_001040196	AGTRAP	25.93904877	24.36427498	24.16849518	23.01715279	17.99806595	21.86097527	21.10316467	20.42236137	20.53368378
NM_001040197	AGTRAP	26.00412941	24.45285416	24.0323925	22.89932442	17.98063087	21.90422821	20.94260216	20.38208771	20.48277473
NM_020350	AGTRAP	27.76880836	26.13272858	25.64065742	24.37538338	19.36905861	23.61329079	22.49908257	21.82549286	21.85283661
NM_005957	MTHFR	1.952652097	2.044212818	1.618358493	1.076357245	0.994806647	0.985725462	1.395965695	1.409771919	1.395065427
NM_001256959	CLCN6	3.310989141	3.517168045	3.086062431	2.091878891	1.975596189	2.064368486	2.962142706	2.555417538	2.737860918
NM_001286	CLCN6	3.331986427	3.543932199	3.075387716	2.117672443	1.979462266	2.094628334	2.952856302	2.57311821	2.74629879
NR_046428	CLCN6	3.307359695	3.520064592	3.042144537	2.098552942	1.92244494	2.064310789	2.936076403	2.532930613	2.729873896
NR_037806	NPPA-AS1	2.092833042	2.256431341	2.091540813	1.457762122	1.100495219	1.052420616	2.030433893	2.108121395	1.679356694
NM_006172	NPPA	0.452548563	0.056299001	0.05575921	0	0.118984066	0.060239807	0.111309856	0	0.053577971
NM_002521	NPPB	0.622902632	0.826578975	0.682211459	0.068060018	0	0	0.068093561	0	0
NM_138346	KIAA2013	19.38885307	17.44004631	18.92589569	24.87201881	24.35026169	22.61529922	15.08546257	14.68347168	15.31669521
NM_000302	PLOD1	36.03692245	36.40452194	37.28089142	26.94247246	26.56807137	26.44374466	32.74206543	34.09176254	33.46754837
NM_001127660	MFN2	40.76252365	41.24723816	43.78325653	43.42826843	42.75702286	43.54418182	47.63418198	48.37239075	49.17816544
NM_014874	MFN2	40.26313019	40.69833755	43.1690979	43.01634979	42.13753128	43.08515549	47.01102829	48.05979919	48.63182068
NM_021933	MIIP	16.04059792	15.00310516	14.38333702	13.00411224	11.50967789	12.51128292	14.11892223	14.69538784	15.09095955
NM_001243	TNFRSF8	0.039318688	0.065218858	0.077512257	0.335093111	0.220536932	0.293092966	0.090261839	0.087742336	0.186200157
NM_152942	TNFRSF8	0.020461481	0.061091922	0.100843631	0.382300705	0.172151446	0.261472911	0.100655027	0.091322392	0.193797469
NM_001066	TNFRSF1B	59.04940414	55.07865143	58.0620079	48.64345169	44.99977493	47.23122406	47.41291046	48.608078	47.18739319
NR_039775	MIR4632	7.432239532	8.629626274	7.936393738	7.308598518	9.11906147	5.276389122	3.046750307	4.146387577	8.21254158
NM_015378	VPS13D	3.464631319	3.542347908	3.645452976	3.340076447	3.379197359	3.204272509	3.562951803	3.146105051	3.69059968
NM_018156	VPS13D	3.474673748	3.555735588	3.656415224	3.355489016	3.391664505	3.21589303	3.573544264	3.157305956	3.707629919
NR_003022	SNORA59B	0	0.316311479	0	0	0	0	0.312692821	0.354625285	0.301023602
NR_003025	SNORA59A	0	0.316311479	0	0	0	0	0.312692821	0.354625285	0.301023602
NM_004753	DHRS3	5.028902054	5.084803581	4.66691637	49.11046219	49.51213074	51.4447937	6.395139694	7.22288847	7.397912979
NM_001013630	AADACL4	0	0	0	0	0	0	0	0	0
NM_001103169	AADACL3	0	0	0	0	0	0	0.012403265	0	0
NM_001103170	AADACL3	0	0	0	0	0	0	0.01173853	0	0
NM_152290	C1orf158	0	0	0	0	0	0	0	0	0
NM_001080830	PRAMEF12	0	0	0	0	0	0	0	0	0
NM_023013	PRAMEF1	0	0	0	0	0	0	0	0	0
NM_001146344	PRAMEF11	0	0	0	0	0	0	0	0	0
NM_001146181	LOC649330	0.048213135	0	0	0	0	0	0.047434442	0	0
NM_001013631	HNRNPCL1	0.043600682	0	0	0	0	0	0.042896487	0	0
NM_023014	PRAMEF2	0	0	0	0	0	0	0	0	0
NM_001009611	PRAMEF4	0	0.026130078	0	0	0	0	0.025831144	0	0
NM_001039361	PRAMEF10	0	0	0	0	0	0	0	0	0
NM_001012276_3	PRAMEF8	0	0	0	0	0	0	0	0	0
NM_001012277	PRAMEF7	0	0	0	0	0	0	0	0	0
NM_001010889	PRAMEF6	0	0	0	0	0	0	0	0	0
NM_001100631_2	PRAMEF22	0	0	0	0	0	0	0	0	0
NM_001013407	PRAMEF5	0	0	0	0	0	0	0	0	0
NM_001136561	LOC440563	0	0	0.041192356	0	0	0	0	0.046628926	0.039580956
NM_001013692	PRAMEF3	0	0	0	0	0	0	0	0	0
NM_001100631	PRAMEF22	0	0	0	0	0	0	0	0	0
NM_001013407_2	PRAMEF5	0	0	0	0	0	0	0	0	0
NM_001010889_2	PRAMEF6	0	0	0	0	0	0	0	0	0
NM_001012276	PRAMEF8	0	0.026087545	0	0	0	0	0	0	0
NM_001010890_2	PRAMEF9	0	0	0.025560044	0	0	0	0	0	0
NM_001098376	PRAMEF15	0	0	0.025573771	0	0	0	0	0	0
NM_001024661	PRAMEF13	0	0	0	0	0	0	0	0	0
NM_001099854	PRAMEF14	0	0	0	0	0	0	0	0	0
NM_001099790	PRAMEF19	0	0	0	0	0	0	0	0	0
NM_001099850	PRAMEF18	0	0	0	0	0	0	0	0	0
NM_001045480	PRAMEF16	0	0	0	0	0	0	0	0	0
NM_001099852	PRAMEF20	0	0	0	0	0	0	0	0	0
NM_001100114_2	PRAMEF21	0	0	0	0	0	0	0	0	0
NM_001012276_2	PRAMEF8	0	0	0	0	0	0	0	0	0
NM_001012277_2	PRAMEF7	0	0	0	0	0	0	0	0	0
NM_001010890	PRAMEF9	0	0	0	0	0	0	0	0	0
NM_001098376_2	PRAMEF15	0	0	0	0	0	0	0	0	0
NM_001099854_2	PRAMEF14	0	0	0	0	0	0.024497522	0	0	0
NM_001099790_2	PRAMEF19	0	0	0	0	0	0	0	0	0
NM_001099850_2	PRAMEF18	0	0	0	0	0	0	0	0	0
NM_001099851	PRAMEF17	0	0	0	0	0	0	0	0	0
NM_001099852_2	PRAMEF20	0	0	0	0	0	0	0	0	0
NM_001100114	PRAMEF21	0	0	0	0	0	0	0	0	0
NM_001010847	LRRC38	0	0	0	0	0	0	0	0	0
NM_006474	PDPN	0	0	0	0	0	0	0	0	0
NM_198389	PDPN	0	0	0	0	0	0	0	0	0
NM_001006624	PDPN	0	0	0	0	0	0	0	0	0
NM_001006625	PDPN	0	0	0	0	0	0	0	0	0
NM_001135610	PRDM2	0.983355284	0.9430812	0.810675383	0.896669388	0.864946425	0.666383386	0.721207142	0.538631439	0.558821023
NM_012231	PRDM2	3.460657358	3.631480217	3.500910282	2.453804493	2.637043953	2.760704756	3.333084822	3.197465897	3.105192661
NM_015866	PRDM2	4.269277573	4.435911179	4.265665531	3.045167923	3.134082317	3.594305992	4.295930386	4.12025404	4.074253559
NM_001007257	PRDM2	5.067163944	5.314563751	5.086873531	3.61066246	3.730324268	4.300210476	5.108039379	4.9319067	4.873113632
NM_015209	KAZN	3.105172634	3.139624357	2.987579823	3.102177382	3.278658867	2.95099473	4.357360363	4.265311241	3.901820898
NM_201628	KAZN	0.762107015	0.57484442	0.498166233	0.662652791	0.615883827	0.649253488	0.962898612	0.841395915	0.866180122
NM_001018000	KAZN	3.156090498	3.191107035	3.036569357	3.153045893	3.345644951	2.999384165	4.428811073	4.335252762	3.965801716
NM_001018001	KAZN	3.32849288	3.36542201	3.202442884	3.325282097	3.514455795	3.163226604	4.670736313	4.572067261	4.182435036
NM_001017999	KAZN	3.319381237	3.356209278	3.193676233	3.316179037	3.50483489	3.154567242	4.657949924	4.559550762	4.170985222
NR_027136	C1orf126	0.152286902	0.103337184	0.129638761	0.197402328	0.101918146	0.140056044	0.258792639	0.20081374	0.203241602
NM_001136216	TMEM51	7.236848831	6.916175365	6.826243401	8.671710014	8.014073372	7.553402424	8.086583138	8.769939423	7.671322823
NM_001136217	TMEM51	7.459016323	7.151276588	7.082710743	8.997513771	8.315168381	7.810712814	8.317017555	9.071690559	7.935992241
NM_001136218	TMEM51	7.276854992	6.92730093	6.836893559	8.831069946	8.088039398	7.619531155	8.093152046	8.798279762	7.652823448
NM_018022	TMEM51	7.504152298	7.166638851	7.097925663	9.168239594	8.396840096	7.883538246	8.327572823	9.106005669	7.921076775
NM_052929	FHAD1	0.284732163	0.188916862	0.224526659	1.679972529	1.62699604	1.586804032	0.336160123	0.28592971	0.260689974
NM_024329	EFHD2	47.03142548	38.32037354	41.92935944	169.6190186	145.6346436	143.849762	39.8271637	42.09295273	41.25379562
NM_007272	CTRC	0	0	0	0.105686076	0	0.057224464	0	0	0.05089609
NM_033440	CELA2A	0.052510392	0	0	0	0	0	0	0	0
NM_015849	CELA2B	0	0	0.05159086	0.051469006	0	0	0	0	0
NM_001229	CASP9	5.600784779	5.907208443	5.146742344	3.0500319	3.07418561	3.350446224	4.412651539	4.730521202	4.33251524
NM_032996	CASP9	5.445716858	6.166489124	5.415515423	3.141672134	3.130842686	3.479482651	4.619582176	4.752973557	4.332567692
NM_015291	DNAJC16	1.972473383	2.138633013	2.347328424	1.955429196	2.12500596	2.313948393	1.893283486	2.209800959	2.133994818
NM_024758	AGMAT	3.185918808	2.987809658	2.732696295	2.53043437	2.706227303	2.74024272	3.782452822	3.298442364	3.510733128
NM_032341	DDI2	5.299630642	5.059094906	5.152733326	6.257306099	6.407647133	6.910494804	6.278125286	5.812678814	6.129199505
NM_006511	RSC1A1	6.30577898	5.757073879	6.549451351	7.635790825	8.138856888	8.740620613	8.254820824	7.326627254	7.354457855
NM_015164	PLEKHM2	13.40760136	12.78383255	12.02588844	14.40620136	13.78003979	13.64123249	12.36084747	13.75691319	12.58778095
NM_207348	SLC25A34	0.141624108	0.172271267	0.124086946	0.061896931	0.066197	0.134058103	0.154818594	0.105347969	0.059616402
